EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,
289751,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,03/24/2011,600,Debris Flow, , ,0,0,0,0,CA,PST-8, ,49420,Z,530,MTR,0,0,Newspaper, , , , , , , , ,03/24/2011,900, , , , ,"A rock and mud slide closed Highway 1 south of Big Sur, just south of Limekiln Creek.",A series of systems affected the San Francisco and Monterey Bay areas with heavy rain and strong winds.,41,,
289790,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,03/24/2011,817,Debris Flow, , ,0,0,0,0,CA,PST-8, ,49420,Z,530,MTR,0,0,County Official, , , , , , , , ,03/24/2011,817, , , , ,"Both directions of SR-1 at milepost 20.5, in the Monterey Area, were closed due to a mudslide.",A series of systems affected the San Francisco and Monterey Bay areas with heavy rain and strong winds.,42,,
289642,MONTEREY CO.,SPRECKELS,03/24/2011,1200,Flood, , ,0,0,1000000,1550000,CA,PST-8, ,49420,C,53,MTR,0,0,County Official,Heavy Rain, , ,1,WNW,3,S,PENVIR,03/25/2011,2300,36.6277,-121.6653,36.4831,-121.4896,There were 1279 acres of crops or croplands impacted by flooding from the Salinas River and its tributaries (1263 acres of Salinas River acreage and 16 acres from the tributaries).,A series of systems affected the San Francisco and Monterey Bay areas with heavy rain and strong winds.,43,,
304100,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,04/14/2011,1630,Debris Flow, , ,0,0,100000,0,CA,PST-8, ,51255,Z,530,MTR,0,0,Emergency Manager, , , , , , , , ,04/14/2011,1631, , , , ,"A hillside south of Big Sur gave way weeks after the last heavy rainfall ended. A debris flow occurred 6.2 miles north of the San Luis Obispo County line along State Highway One. The road remained closed until June 9, 2011.",Storms from March provided the necessary moisture to cause a hillside to fail producing a debris flow weeks later.,44,,
353093,SANTA LUCIA MOUNTAINS AND LOS PADRES NATIONAL FOREST (ZONE), ,11/30/2011,1400,High Wind,61.00, ,1,0,12000,0,CA,PST-8,EG,58921,Z,517,MTR,0,0,Broadcast Media, , , , , , , , ,11/30/2011,2300, , , , ,"A 35 year-old male wildlife biologist of Big Sur was killed by a falling tree during high winds. The tree toppled over at 1450PST Wednesday, November 30, 2011 near North Coast Road at mile marker 16.","A wind event from November 30, 2011 to December 2, 2011 caused damage and one fatality across the San Francisco and Monterey Bay areas. The fatality occurred on November 30, 2011. Wind damage occurred from November 30, 2011 through December 2, 2011.",45,,
356750,SANTA LUCIA MOUNTAINS AND LOS PADRES NATIONAL FOREST (ZONE), ,12/01/2011,0,High Wind,65.00, ,0,0,0,0,CA,PST-8,MG,58935,Z,517,MTR,0,0,RAWS, , , , , , , , ,12/01/2011,1050, , , , ,"The Highland Peak RAWS, located at 2,490 feet, reported a peak wind gusts of 75 mph at 0020 PST.","Strong winds affected the San Francisco Bay and Monterey Bay area causing damage and one fatality. The fatality occurred on November 30, 2011 and is in the November, 2011 StormData summary. Damages from November 30, 2011 are also in the November, 2011 StormData summary. Damages from December 1-3, 2011 will be in the December, 2011 StormData summary.",46,,
361928,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,01/20/2012,2145,Strong Wind,39.00, ,0,0,10500,0,CA,PST-8,EG,60622,Z,530,MTR,0,0,Newspaper, , , , , , , , ,01/20/2012,2145, , , , ,Trees brought down a power line near Eighth Street and Park Avenue in Monterey.,A storm system from the Gulf of Alaska brought gusty winds and periods of heavy rain across the San Francisco and Monterey Bay areas from January 19 through January 23.,47,,
361919,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,01/22/2012,930,Debris Flow, , ,0,0,75000,0,CA,PST-8, ,60622,Z,530,MTR,0,0,State Official, , , , , , , , ,01/31/2012,1308, , , , ,"At approximately 0930 hours on January 22, 2012 State Route 1 was closed from 2 miles south of Lucia to 0.6 miles south of Lucia due to a slide. The roadway reopened to 1-way controlled traffic at 1308 hours on January 31, 2012.",A storm system from the Gulf of Alaska brought gusty winds and periods of heavy rain across the San Francisco and Monterey Bay areas from January 19 through January 23.,48,,
361924,NORTHERN SALINAS VALLEY / HOLLISTER VALLEY / CARMEL VALLEY (ZONE), ,01/23/2012,700,Strong Wind,39.00, ,0,0,11000,0,CA,PST-8,EG,60622,Z,528,MTR,0,0,Newspaper, , , , , , , , ,01/23/2012,800, , , , ,Two large trees fell on the 1100 block of Wilma Drive and the 600 block of Seventh Street in Hollister. The tree that fell at the 600 block of Seventh Street knocked down power lines.,A storm system from the Gulf of Alaska brought gusty winds and periods of heavy rain across the San Francisco and Monterey Bay areas from January 19 through January 23.,49,,
418259,NORTHERN SALINAS VALLEY / HOLLISTER VALLEY / CARMEL VALLEY (ZONE), ,10/02/2012,1400,Heat, , ,1,0,0,0,CA,PST-8, ,69717,Z,528,MTR,0,0,Newspaper, , , , , , , , ,10/02/2012,1400, , , , ,"A farm worker picking crops in the fields near Salinas, California died as a result of excessive heat and heat stroke which lead to his having a heart attack.","An unseasonable heat wave gripped the area on the first two days of October 2012. High temperatures soared well into the 90s and 100s across the area, which was well above normal and resulted in several record high temperatures as well as all-time October record high temperatures. October 1 and 2 had high temperatures of 91 and 93 degrees in San Francisco and 100 and 101 in Salinas. Farm workers who were picking in the fields near Salinas on both days were negatively impacted by the excessive heat, which lead to a fatality of a farm worker on October 2 near Salinas. By the 3rd, cooler weather returned and the heat wave came to an end.",50,,
420053,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,11/28/2012,849,High Wind,54.00, ,0,0,0,0,CA,PST-8,MG,69893,Z,530,MTR,0,0,Mesonet, , , , , , , , ,11/28/2012,849, , , , ,A wind gust of 62 MPH was measured at the coast. Numerous trees down and some power outages occurred due to the wind gusts.,"A series of significant winter storms impacted the district during late November and early December 2012. The first storm arrived November 28 and then was followed by three more winter storms. Each brought strong and gusty winds, heavy rainfall, high surf, and flooding to the region. During the second storm on November 30, at noon time there were reported 13,800 power outages in the Bay Area.",51,,
420052,SANTA LUCIA MOUNTAINS AND LOS PADRES NATIONAL FOREST (ZONE), ,11/28/2012,1050,Strong Wind,49.00, ,0,0,500,0,CA,PST-8,MG,69893,Z,517,MTR,0,0,RAWS, , , , , , , , ,11/28/2012,1050, , , , ,A wind gust of 56 MPH was measured at Highland Peak RAWS at elevation 2490 feet. Numerous trees down and some power outages occurred due to the wind gusts.,"A series of significant winter storms impacted the district during late November and early December 2012. The first storm arrived November 28 and then was followed by three more winter storms. Each brought strong and gusty winds, heavy rainfall, high surf, and flooding to the region. During the second storm on November 30, at noon time there were reported 13,800 power outages in the Bay Area.",52,,
419934,MONTEREY CO.,LUCIA,11/30/2012,734,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,69893,C,53,MTR,0,0,Mesonet, , , ,8,SSE,8,SSE,LUCIA,11/30/2012,734,36.06,-121.52,36.06,-121.52,Observations at 3288 feet elevation measured heavy rainfall. Minor urban and small stream flooding was observed across Monterey County due to the heavy rainfall.,"A series of significant winter storms impacted the district during late November and early December 2012. The first storm arrived November 28 and then was followed by three more winter storms. Each brought strong and gusty winds, heavy rainfall, high surf, and flooding to the region. During the second storm on November 30, at noon time there were reported 13,800 power outages in the Bay Area.",53,,
419936,MONTEREY CO.,LUCIA,11/30/2012,931,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,69893,C,53,MTR,0,0,Mesonet, , , ,8,SSE,8,SSE,LUCIA,11/30/2012,931,36.06,-121.52,36.06,-121.52,Observations at 3288 feet elevation measured heavy rainfall. Minor urban and small stream flooding was observed across Monterey County due to the heavy rainfall.,"A series of significant winter storms impacted the district during late November and early December 2012. The first storm arrived November 28 and then was followed by three more winter storms. Each brought strong and gusty winds, heavy rainfall, high surf, and flooding to the region. During the second storm on November 30, at noon time there were reported 13,800 power outages in the Bay Area.",54,,
419937,MONTEREY CO.,LUCIA,11/30/2012,931,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,69893,C,53,MTR,0,0,Mesonet, , , ,5,WNW,5,WNW,LUCIA,11/30/2012,931,36.19,-121.64,36.19,-121.64,Observations at 3368 feet elevation measured heavy rainfall. Minor urban and small stream flooding was observed across Monterey County due to the heavy rainfall.,"A series of significant winter storms impacted the district during late November and early December 2012. The first storm arrived November 28 and then was followed by three more winter storms. Each brought strong and gusty winds, heavy rainfall, high surf, and flooding to the region. During the second storm on November 30, at noon time there were reported 13,800 power outages in the Bay Area.",55,,
419928,MONTEREY CO.,NOTLEYS LNDG,11/30/2012,1025,Flash Flood, , ,0,0,500,0,CA,PST-8, ,69893,C,53,MTR,0,0,CoCoRaHS,Heavy Rain, , ,2,E,2,E,NOTLEYS LNDG,11/30/2012,1100,36.4,-121.87,36.4018,-121.8688,A CoCoRaHS spotter reports 3.50 inches of rain since 700 AM PST with a storm total of 4.88 inches. The spotter observed overwhelmed drainage culverts along the road that were backing up with significant erosion being reported.,"A series of significant winter storms impacted the district during late November and early December 2012. The first storm arrived November 28 and then was followed by three more winter storms. Each brought strong and gusty winds, heavy rainfall, high surf, and flooding to the region. During the second storm on November 30, at noon time there were reported 13,800 power outages in the Bay Area.",56,,
419929,MONTEREY CO.,NOTLEYS LNDG,11/30/2012,1159,Flash Flood, , ,0,0,500,0,CA,PST-8, ,69893,C,53,MTR,0,0,CoCoRaHS,Heavy Rain, , ,2,E,2,E,NOTLEYS LNDG,11/30/2012,1230,36.4,-121.87,36.3995,-121.8686,CoCoRaHS spotter reports that rain intensity has increased and the flash flooding is beginning again with overwhelmed drainage culverts and flooding on the roadways with erosion of the banks around culverts observed.,"A series of significant winter storms impacted the district during late November and early December 2012. The first storm arrived November 28 and then was followed by three more winter storms. Each brought strong and gusty winds, heavy rainfall, high surf, and flooding to the region. During the second storm on November 30, at noon time there were reported 13,800 power outages in the Bay Area.",57,,
419940,MONTEREY CO.,LUCIA,11/30/2012,1210,Heavy Rain, , ,0,0,0,0,CA,PST-8, ,69893,C,53,MTR,0,0,RAWS, , , ,8,SSE,8,SSE,LUCIA,11/30/2012,1210,36.06,-121.52,36.06,-121.52,Storm total rainfall of 8.03 inches measured at Mining Ridge RAWS site at 3288 feet elevation. 3.42 inches of this rain fell in the past 3 hours prior to the report. Minor flooding of urban areas and small streams was observed across Monterey County during this event.,"A series of significant winter storms impacted the district during late November and early December 2012. The first storm arrived November 28 and then was followed by three more winter storms. Each brought strong and gusty winds, heavy rainfall, high surf, and flooding to the region. During the second storm on November 30, at noon time there were reported 13,800 power outages in the Bay Area.",58,,
425202,MONTEREY CO.,POSTS,12/02/2012,1412,Flash Flood, , ,0,0,500,0,CA,PST-8, ,69894,C,53,MTR,0,0,Mesonet,Heavy Rain, , ,1,N,1,NNE,POSTS,12/02/2012,1412,36.25,-121.77,36.2493,-121.7638,The water level on the Big Sur River near Big Sur reached 10.42 feet. Flooding begins with levels above 10.0 feet with minor flash flooding in the Big Sur area.,"A series of significant winter storms impacted the district during late November and early December 2012. The first storm arrived November 28 and then was followed by three more winter storms. Each brought strong and gusty winds, heavy rainfall, high surf, and flooding to the region. The second storm happened on the 1st and 2nd of the month, with the third and final storm on the 5th of December.",59,,
426101,MONTEREY CO.,POSTS,12/23/2012,1200,Debris Flow, , ,0,0,50000,0,CA,PST-8, ,70798,C,53,MTR,0,0,Law Enforcement,Heavy Rain, , ,5,SE,5,SE,POSTS,12/23/2012,1200,36.18,-121.7,36.1806,-121.6981,A massive rock and mud slide near Partinigton Creek blocked US Highway 1 and a private road leading into a Partington Ridge neighborhood. 32 homes were isolated due to the rocks and mud blocking the roadway. Highway 1 was closed for 5 days due to the slide until one lane could be opened again. More than 40 stranded tourists slept in their cars Saturday night December 22nd as they had no way to get out of the area. Repairs took several weeks.,"A series of storm systems, part of a large Atmospheric River type of pattern, impacted the area during late December 2012. From the 21st through 26th of December, heavy rain, gusty winds, flooding, and mudslides occurred across the Bay Area in these consecutive events. Downed trees, powerlines, and flooded roadways impacted residents over the Christmas holiday season. The event included a tornado touchdown on the coast of Santa Cruz County which brought extensive damage to portions of a greenhouse and flower growing operations. These storms followed a series of significant storms in late November and early December.",60,,
446940,MOUNTAINS OF SAN BENITO COUNTY AND INTERIOR MONTEREY COUNTY INCLUDING PINNACLES NATIONAL MONUMENT (ZONE), ,04/08/2013,257,High Wind,52.00, ,0,0,0,0,CA,PST-8,MG,73818,Z,518,MTR,0,0,RAWS, , , , , , , , ,04/08/2013,257, , , , ,The Santa Rita RAWS in San Benito County measured a peak wind gust of 60 MPH.,"Strong and gusty northwest winds impacted much of the Bay Area resulting in downed trees, downed power lines, rough seas and even broken windows. A weak cold front moved through the Bay Area during the overnight hours of April 8th.  As the cold front exited quickly to the south and east of the Bay Area high pressure began to build over the Pacific Northwest and Northern California. As a result, the northerly pressure gradient increased rapidly during the early morning hours of April 8th. ||The rather strong northerly pressure gradient helped to produce widespread wind gusts in excess of 35 mph with a few locations over 60 mph. Numerous reports of downed trees and power lines were received as a result of the strong winds. The strong winds also impacted KSFO airport and a Airport Weather Warning (AWW) was issued for gusts up to 40 kts. The last major wind event to impact the Bay Area was January 4th, 2008 where 100 mph gusts were reported.||Over the coastal waters the strong winds helped to produce hazardous conditions with steep wind waves and confused seas. Gale Warnings were in effect for much of the coastal waters including San Francisco Bay. Buoy observations indicated many locations were near storm force conditions with several gusts up to 47 kts. Buoy 26, east of the Farallon Islands, reported one hour of storm force conditions with a gust up to 49 kts. The strong winds and fresh swell also resulted in combined seas up to 20 feet, as noted by the Half Moon Bay Buoy (Buoy 12).",61,,
