,"(deg F) Min Temperature (gridMET) at Lands, 2006-12-01 to 2021-09-30"
"2018-10-03",55.9166
"2018-10-04",52.2736
"2018-10-05",50.4126
"2018-10-06",50.6401
"2018-10-07",48.2655
"2018-10-08",46.4
"2018-10-09",46.452
"2018-10-10",45.887
"2018-10-11",45.626
"2018-10-12",45.8623
"2018-10-13",45.6636
"2018-10-14",41.6543
"2018-10-15",43.9617
"2018-10-16",43.1272
"2018-10-17",45.7799
"2018-10-18",46.0969
"2018-10-19",48.837
"2018-10-20",49.2834
"2018-10-21",48.4072
"2018-10-22",43.8132
"2018-10-23",41.9965
"2018-10-24",43.5835
"2018-10-25",45.8481
"2018-10-26",51.6328
"2018-10-27",50.7756
"2018-10-28",49.9797
"2018-10-29",43.8634
"2018-10-30",42.9683
"2018-10-31",42.2337
"2018-11-01",49.6384
"2018-11-02",50.0351
"2018-11-03",50.9313
"2018-11-04",53.1194
"2018-11-05",45.1409
"2018-11-06",43.9903
"2018-11-07",44.7886
"2018-11-08",40.2665
"2018-11-09",38.953
"2018-11-10",38.0122
"2018-11-11",37.5062
"2018-11-12",37.4626
"2018-11-13",40.9437
"2018-11-14",38.8881
"2018-11-15",40.0669
"2018-11-16",40.703
"2018-11-17",37.4945
"2018-11-18",36.8755
"2018-11-19",39.826
"2018-11-20",37.7793
"2018-11-21",47.1832
"2018-11-22",41.175
"2018-11-23",44.1873
"2018-11-24",45.3835
"2018-11-25",41.9574
"2018-11-26",40.59
"2018-11-27",42.982
"2018-11-28",49.4616
"2018-11-29",45.4122
"2018-11-30",39.2396
"2018-12-01",35.5233
"2018-12-02",33.5973
"2018-12-03",37.4468
"2018-12-04",46.6588
"2018-12-05",45.93
"2018-12-06",41.3168
"2018-12-07",39.5933
"2018-12-08",38.0665
"2018-12-09",38.1324
"2018-12-10",39.3757
"2018-12-11",39.0198
"2018-12-12",37.6281
"2018-12-13",35.6788
"2018-12-14",38.8821
"2018-12-15",37.1701
"2018-12-16",39.9348
"2018-12-17",42.2082
"2018-12-18",38.4519
"2018-12-19",40.3943
"2018-12-20",40.0636
"2018-12-21",45.0939
"2018-12-22",41.6485
"2018-12-23",41.8098
"2018-12-24",39.8286
"2018-12-25",42.199
"2018-12-26",39.427
"2018-12-27",41.0567
"2018-12-28",31.0775
"2018-12-29",29.6193
"2018-12-30",34.1352
"2018-12-31",33.9816
"2019-01-01",27.2777
"2019-01-02",27.8917
"2019-01-03",31.3695
"2019-01-04",34.0972
"2019-01-05",42.224
"2019-01-06",40.3372
"2019-01-07",49.2451
"2019-01-08",50.3038
"2019-01-09",44.7148
"2019-01-10",41.7151
"2019-01-11",46.9501
"2019-01-12",43.2183
"2019-01-13",41.2567
"2019-01-14",45.1054
"2019-01-15",46.9087
"2019-01-16",49.9636
"2019-01-17",47.03
"2019-01-18",44.3023
"2019-01-19",43.6278
"2019-01-20",41.8388
"2019-01-21",39.6048
"2019-01-22",34.2129
"2019-01-23",33.0573
"2019-01-24",37.6376
"2019-01-25",36.3598
"2019-01-26",38.5795
"2019-01-27",44.2326
"2019-01-28",43.9889
"2019-01-29",44.8304
"2019-01-30",43.4786
"2019-01-31",44.501
"2019-02-01",46.2767
"2019-02-02",44.4232
"2019-02-03",43.6766
"2019-02-04",34.7922
"2019-02-05",27.1144
"2019-02-06",26.1372
"2019-02-07",28.049
"2019-02-08",32.045
"2019-02-09",33.9008
"2019-02-10",28.0602
"2019-02-11",26.0362
"2019-02-12",29.2289
"2019-02-13",43.5063
"2019-02-14",40.4886
"2019-02-15",33.5422
"2019-02-16",35.0742
"2019-02-17",29.2109
"2019-02-18",25.4457
"2019-02-19",25.4757
"2019-02-20",31.2384
"2019-02-21",30.9749
"2019-02-22",27.1801
"2019-02-23",26.4258
"2019-02-24",32.6017
"2019-02-25",40.1875
"2019-02-26",44.8545
"2019-02-27",47.008
"2019-02-28",41.9833
"2019-03-01",40.2514
"2019-03-02",48.7351
"2019-03-03",45.0077
"2019-03-04",43.8395
"2019-03-05",45.7005
"2019-03-06",44.9854
"2019-03-07",38.7388
"2019-03-08",31.3389
"2019-03-09",30.3431
"2019-03-10",34.4973
"2019-03-11",35.3845
"2019-03-12",35.5537
"2019-03-13",31.6594
"2019-03-14",31.0233
"2019-03-15",35.1779
"2019-03-16",35.2389
"2019-03-17",38.7666
"2019-03-18",44.2148
"2019-03-19",42.5017
"2019-03-20",36.0001
"2019-03-21",35.1414
"2019-03-22",36.1346
"2019-03-23",36.9874
"2019-03-24",35.0834
"2019-03-25",39.0994
"2019-03-26",45.8312
"2019-03-27",37.8201
"2019-03-28",35.8704
"2019-03-29",39.5222
"2019-03-30",36.8577
"2019-03-31",46.2313
"2019-04-01",44.0913
"2019-04-02",43.4631
"2019-04-03",45.2539
"2019-04-04",42.4931
"2019-04-05",42.5116
"2019-04-06",43.9416
"2019-04-07",44.4679
"2019-04-08",50.3204
"2019-04-09",45.2894
"2019-04-10",42.3496
"2019-04-11",43.8674
"2019-04-12",40.3815
"2019-04-13",40.289
"2019-04-14",42.0579
"2019-04-15",41.553
"2019-04-16",40.726
"2019-04-17",39.1591
"2019-04-18",46.2832
"2019-04-19",46.1199
"2019-04-20",45.0293
"2019-04-21",42.4618
"2019-04-22",43.3953
"2019-04-23",46.8763
"2019-04-24",53.7253
"2019-04-25",49.4001
"2019-04-26",46.0344
"2019-04-27",42.7843
"2019-04-28",42.44
"2019-04-29",46.5323
"2019-04-30",39.5069
"2019-05-01",38.0187
"2019-05-02",42.9937
"2019-05-03",44.2166
"2019-05-04",41.0976
"2019-05-05",41.6876
"2019-05-06",48.9585
"2019-05-07",45.5248
"2019-05-08",47.5149
"2019-05-09",48.9952
"2019-05-10",51.6623
"2019-05-11",45.0658
"2019-05-12",43.8654
"2019-05-13",45.2966
"2019-05-14",43.3501
"2019-05-15",47.0075
"2019-05-16",45.7754
"2019-05-17",40.0631
"2019-05-18",39.569
"2019-05-19",44.0586
"2019-05-20",42.152
"2019-05-21",44.9154
"2019-05-22",45.8832
"2019-05-23",46.1748
"2019-05-24",46.7425
"2019-05-25",45.6321
"2019-05-26",41.9842
"2019-05-27",45.4588
"2019-05-28",47.6454
"2019-05-29",46.3392
"2019-05-30",46.4275
"2019-05-31",47.7167
"2019-06-01",49.8346
"2019-06-02",50.9196
"2019-06-03",51.0984
"2019-06-04",56.0824
"2019-06-05",49.7532
"2019-06-06",45.7493
"2019-06-07",43.8273
"2019-06-08",48.3814
"2019-06-09",54.3065
"2019-06-10",63.0352
"2019-06-11",63.4185
"2019-06-12",53.4234
"2019-06-13",51.8203
"2019-06-14",49.1664
"2019-06-15",50.0301
"2019-06-16",50.83
"2019-06-17",51.192
"2019-06-18",52.9761
"2019-06-19",54.2223
"2019-06-20",51.7456
"2019-06-21",48.9137
"2019-06-22",49.0248
"2019-06-23",57.1678
"2019-06-24",53.9031
"2019-06-25",50.2034
"2019-06-26",49.3191
"2019-06-27",52.5276
"2019-06-28",49.663
"2019-06-29",48.9821
"2019-06-30",52.5187
"2019-07-01",50.8986
"2019-07-02",49.2508
"2019-07-03",46.8001
"2019-07-04",46.9963
"2019-07-05",48.3685
"2019-07-06",48.8626
"2019-07-07",46.6747
"2019-07-08",47.3508
"2019-07-09",50.4813
"2019-07-10",55.0767
"2019-07-11",57.965
"2019-07-12",58.5354
"2019-07-13",57.9144
"2019-07-14",60.7852
"2019-07-15",59.4612
"2019-07-16",51.7577
"2019-07-17",49.9233
"2019-07-18",52.9806
"2019-07-19",51.9208
"2019-07-20",52.9603
"2019-07-21",54.0324
"2019-07-22",58.2921
"2019-07-23",61.9457
"2019-07-24",65.9385
"2019-07-25",58.5343
"2019-07-26",55.125
"2019-07-27",53.4997
"2019-07-28",53.5469
"2019-07-29",52.2919
"2019-07-30",52.2124
"2019-07-31",50.0934
"2019-08-01",49.8301
"2019-08-02",55.6043
"2019-08-03",57.6856
"2019-08-04",60.6936
"2019-08-05",59.0938
"2019-08-06",54.6251
"2019-08-07",53.3318
"2019-08-08",53.739
"2019-08-09",55.6401
"2019-08-10",53.6398
"2019-08-11",56.0793
"2019-08-12",55.9049
"2019-08-13",60.1867
"2019-08-14",64.3852
"2019-08-15",64.5499
"2019-08-16",54.3733
"2019-08-17",52.7148
"2019-08-18",53.298
"2019-08-19",52.6361
"2019-08-20",54.1252
"2019-08-21",53.4947
"2019-08-22",61.6672
"2019-08-23",58.1806
"2019-08-24",58.3858
"2019-08-25",62.8367
"2019-08-26",63.9644
"2019-08-27",60.0861
"2019-08-28",56.397
"2019-08-29",56.0687
"2019-08-30",60.2598
"2019-08-31",56.782
"2019-09-01",59.1955
"2019-09-02",57.0166
"2019-09-03",55.9647
"2019-09-04",58.9957
"2019-09-05",56.268
"2019-09-06",50.3623
"2019-09-07",51.8538
"2019-09-08",50.634
"2019-09-09",48.7326
"2019-09-10",48.7576
"2019-09-11",50.0103
"2019-09-12",56.0989
"2019-09-13",62.7825
"2019-09-14",55.5217
"2019-09-15",53.0506
"2019-09-16",48.5251
"2019-09-17",47.3151
"2019-09-18",47.3905
"2019-09-19",48.7062
"2019-09-20",52.4871
"2019-09-21",52.4649
"2019-09-22",52.3762
"2019-09-23",52.9137
"2019-09-24",58.5817
"2019-09-25",61.5243
"2019-09-26",54.9932
"2019-09-27",52.2396
"2019-09-28",44.379
"2019-09-29",42.0931
"2019-09-30",34.786
"2019-10-01",34.4646
"2019-10-02",37.8673
"2019-10-03",37.1736
"2019-10-04",36.6148
"2019-10-05",41.119
"2019-10-06",51.0561
"2019-10-07",49.842
"2019-10-08",45.3675
"2019-10-09",39.8552
"2019-10-10",38.8337
"2019-10-11",45.0606
"2019-10-12",42.3028
"2019-10-13",37.6221
"2019-10-14",37.4473
"2019-10-15",41.0491
"2019-10-16",42.3772
"2019-10-17",40.1821
"2019-10-18",38.9732
"2019-10-19",38.7545
"2019-10-20",43.2063
"2019-10-21",45.5025
"2019-10-22",47.7464
"2019-10-23",49.5795
"2019-10-24",53.8113
"2019-10-25",50.2929
"2019-10-26",41.9225
"2019-10-27",38.5693
"2019-10-28",37.3357
"2019-10-29",35.1061
"2019-10-30",36.0885
"2019-10-31",33.9778
"2019-11-01",35.9839
"2019-11-02",39.0268
"2019-11-03",43.0738
"2019-11-04",45.5707
"2019-11-05",46.1082
"2019-11-06",45.3407
"2019-11-07",44.4238
"2019-11-08",44.505
"2019-11-09",45.4377
"2019-11-10",43.8651
"2019-11-11",46.049
"2019-11-12",47.5205
"2019-11-13",44.303
"2019-11-14",43.3708
"2019-11-15",42.1272
"2019-11-16",40.4397
"2019-11-17",43.2408
"2019-11-18",45.5047
"2019-11-19",43.947
"2019-11-20",35.9924
"2019-11-21",35.0515
"2019-11-22",36.0603
"2019-11-23",37.9062
"2019-11-24",36.7597
"2019-11-25",34.8706
"2019-11-26",34.2869
"2019-11-27",32.6115
"2019-11-28",30.8896
"2019-11-29",29.3104
"2019-11-30",36.5882
"2019-12-01",45.0865
"2019-12-02",43.0187
"2019-12-03",42.8677
"2019-12-04",46.3833
"2019-12-05",48.3073
"2019-12-06",51.4159
"2019-12-07",49.5032
"2019-12-08",45.4235
"2019-12-09",42.6565
"2019-12-10",41.8942
"2019-12-11",45.3133
"2019-12-12",50.4669
"2019-12-13",49.6344
"2019-12-14",40.6042
"2019-12-15",34.0351
"2019-12-16",32.0756
"2019-12-17",38.5203
"2019-12-18",43.396
"2019-12-19",38.7819
"2019-12-20",38.0228
"2019-12-21",49.3057
"2019-12-22",42.697
"2019-12-23",34.407
"2019-12-24",33.6027
"2019-12-25",38.1115
"2019-12-26",32.4034
"2019-12-27",31.552
"2019-12-28",31.9161
"2019-12-29",35.7699
"2019-12-30",37.4083
"2019-12-31",33.9816
"2020-01-01",35.9839
"2020-01-02",37.8862
"2020-01-03",37.4034
"2020-01-04",36.3396
"2020-01-05",39.1163
"2020-01-06",35.6419
"2020-01-07",34.2208
"2020-01-08",39.4794
"2020-01-09",33.1189
"2020-01-10",31.2685
"2020-01-11",35.6344
"2020-01-12",32.2596
"2020-01-13",31.3997
"2020-01-14",30.9751
"2020-01-15",29.003
"2020-01-16",32.3631
"2020-01-17",30.4677
"2020-01-18",31.8272
"2020-01-19",34.2405
"2020-01-20",37.6336
"2020-01-21",37.6974
"2020-01-22",40.708
"2020-01-23",39.9924
"2020-01-24",41.3699
"2020-01-25",41.6932
"2020-01-26",43.8796
"2020-01-27",37.1048
"2020-01-28",40.9122
"2020-01-29",41.7987
"2020-01-30",39.8957
"2020-01-31",41.5648
"2020-02-01",40.6449
"2020-02-02",33.1018
"2020-02-03",30.2322
"2020-02-04",27.2363
"2020-02-05",27.4055
"2020-02-06",36.0221
"2020-02-07",38.0397
"2020-02-08",35.6815
"2020-02-09",37.143
"2020-02-10",36.6438
"2020-02-11",35.9591
"2020-02-12",35.539
"2020-02-13",34.6986
"2020-02-14",33.7991
"2020-02-15",37.0693
"2020-02-16",38.5923
"2020-02-17",37.5294
"2020-02-18",34.6662
"2020-02-19",33.2024
"2020-02-20",35.926
"2020-02-21",41.178
"2020-02-22",43.1942
"2020-02-23",39.5875
"2020-02-24",37.3242
"2020-02-25",39.2706
"2020-02-26",40.4107
"2020-02-27",41.4419
"2020-02-28",45.9403
"2020-02-29",41.8813
"2020-03-01",35.2645
"2020-03-02",37.3204
"2020-03-03",37.3473
"2020-03-04",40.6445
"2020-03-05",39.9969
"2020-03-06",42.3547
"2020-03-07",44.1687
"2020-03-08",43.2293
"2020-03-09",44.3115
"2020-03-10",42.2875
"2020-03-11",41.4707
"2020-03-12",42.561
"2020-03-13",42.9368
"2020-03-14",45.6409
"2020-03-15",43.8957
"2020-03-16",33.2155
"2020-03-17",32.1573
"2020-03-18",30.5344
"2020-03-19",37.9585
"2020-03-20",39.0654
"2020-03-21",41.2795
"2020-03-22",42.4341
"2020-03-23",45.8091
"2020-03-24",42.7242
"2020-03-25",31.2384
"2020-03-26",30.353
"2020-03-27",35.0879
"2020-03-28",35.6383
"2020-03-29",40.9586
"2020-03-30",39.4074
"2020-03-31",41.0751
"2020-04-01",40.732
"2020-04-02",34.9788
"2020-04-03",32.3821
"2020-04-04",35.1394
"2020-04-05",36.774
"2020-04-06",32.889
"2020-04-07",32.0918
"2020-04-08",42.7158
"2020-04-09",45.459
"2020-04-10",45.3117
"2020-04-11",44.5116
"2020-04-12",45.6741
"2020-04-13",41.9094
"2020-04-14",41.047
"2020-04-15",40.4852
"2020-04-16",40.2904
"2020-04-17",46.7728
"2020-04-18",45.5828
"2020-04-19",43.6748
"2020-04-20",45.7156
"2020-04-21",43.7607
"2020-04-22",43.4032
"2020-04-23",54.7527
"2020-04-24",52.1647
"2020-04-25",50.8392
"2020-04-26",47.2415
"2020-04-27",46.2142
"2020-04-28",53.2882
"2020-04-29",50.4239
"2020-04-30",51.0926
"2020-05-01",45.711
"2020-05-02",43.8051
"2020-05-03",41.8874
"2020-05-04",40.5648
"2020-05-05",45.1128
"2020-05-06",47.7396
"2020-05-07",47.3257
"2020-05-08",51.4056
"2020-05-09",44.9109
"2020-05-10",41.9572
"2020-05-11",41.1012
"2020-05-12",43.4005
"2020-05-13",42.4395
"2020-05-14",48.9857
"2020-05-15",47.1555
"2020-05-16",48.4768
"2020-05-17",49.3455
"2020-05-18",43.1728
"2020-05-19",42.3414
"2020-05-20",46.769
"2020-05-21",44.7741
"2020-05-22",45.1884
"2020-05-23",44.6187
"2020-05-24",47.9106
"2020-05-25",55.7825
"2020-05-26",60.9123
"2020-05-27",59.8303
"2020-05-28",53.6311
"2020-05-29",51.6967
"2020-05-30",48.8098
"2020-05-31",49.064
"2020-06-01",52.2374
"2020-06-02",54.4059
"2020-06-03",59.8753
"2020-06-04",51.5311
"2020-06-05",49.5721
"2020-06-06",46.6083
"2020-06-07",44.5573
"2020-06-08",47.7615
"2020-06-09",47.6253
"2020-06-10",56.3423
"2020-06-11",54.0036
"2020-06-12",46.454
"2020-06-13",45.7662
"2020-06-14",49.678
"2020-06-15",52.5922
"2020-06-16",52.4043
"2020-06-17",50.2774
"2020-06-18",53.6859
"2020-06-19",52.2662
"2020-06-20",51.5311
"2020-06-21",53.0485
"2020-06-22",52.2343
"2020-06-23",54.4599
"2020-06-24",53.591
"2020-06-25",53.4394
"2020-06-26",55.1779
"2020-06-27",53.4375
"2020-06-28",45.9223
"2020-06-29",45.2043
"2020-06-30",50.6545
"2020-07-01",49.0019
"2020-07-02",49.5027
"2020-07-03",49.611
"2020-07-04",54.5905
"2020-07-05",59.4054
"2020-07-06",51.6079
"2020-07-07",50.2497
"2020-07-08",52.282
"2020-07-09",52.641
"2020-07-10",62.159
"2020-07-11",65.6665
"2020-07-12",63.4503
"2020-07-13",54.1009
"2020-07-14",53.2733
"2020-07-15",54.2082
"2020-07-16",55.0353
"2020-07-17",54.1814
"2020-07-18",55.8694
"2020-07-19",54.2347
"2020-07-20",51.4542
"2020-07-21",48.9009
"2020-07-22",52.9309
"2020-07-23",52.2347
"2020-07-24",52.1445
"2020-07-25",52.5466
"2020-07-26",54.8334
"2020-07-27",56.0421
"2020-07-28",55.7064
"2020-07-29",54.5644
"2020-07-30",55.3606
"2020-07-31",52.4559
"2020-08-01",56.1382
"2020-08-02",56.1745
"2020-08-03",53.4463
"2020-08-04",50.6894
"2020-08-05",51.3761
"2020-08-06",51.0102
"2020-08-07",49.3984
"2020-08-08",51.9184
"2020-08-09",57.9542
"2020-08-10",54.513
"2020-08-11",54.0892
"2020-08-12",54.0421
"2020-08-13",56.1337
"2020-08-14",67.381
"2020-08-15",67.5144
"2020-08-16",74.561
"2020-08-17",76.6909
"2020-08-18",76.28
"2020-08-19",68.745
"2020-08-20",60.2872
"2020-08-21",58.5649
"2020-08-22",63.1317
"2020-08-23",63.0021
"2020-08-24",59.5175
"2020-08-25",56.9784
"2020-08-26",49.7408
"2020-08-27",48.8005
"2020-08-28",50.0729
"2020-08-29",53.3098
"2020-08-30",53.7154
"2020-08-31",50.549
"2020-09-01",48.9529
"2020-09-02",49.8976
"2020-09-03",51.6517
"2020-09-04",55.8626
"2020-09-05",62.6099
"2020-09-06",69.413
"2020-09-07",67.6251
"2020-09-08",54.2727
"2020-09-09",52.4997
"2020-09-10",51.307
"2020-09-11",50.4684
"2020-09-12",52.0398
"2020-09-13",48.7917
"2020-09-14",48.6342
"2020-09-15",51.8842
"2020-09-16",50.3175
"2020-09-17",55.261
"2020-09-18",55.9357
"2020-09-19",52.662
"2020-09-20",50.5123
"2020-09-21",52.9203
"2020-09-22",51.2868
"2020-09-23",51.679
"2020-09-24",54.1249
"2020-09-25",51.3909
"2020-09-26",53.5388
"2020-09-27",56.2239
"2020-09-28",61.3447
"2020-09-29",60.9445
"2020-09-30",62.773
"2020-10-01",65.3063
"2020-10-02",64.0027
"2020-10-03",63.136
"2020-10-04",60.7215
"2020-10-05",59.797
"2020-10-06",58.4409
"2020-10-07",53.976
"2020-10-08",49.87
"2020-10-09",48.4241
"2020-10-10",50.8811
"2020-10-11",52.1094
"2020-10-12",51.7271
"2020-10-13",54.9696
"2020-10-14",63.4255
"2020-10-15",60.6195
"2020-10-16",60.3486
"2020-10-17",58.8513
"2020-10-18",56.6499
"2020-10-19",54.6096
"2020-10-20",54.9925
"2020-10-21",54.2646
"2020-10-22",48.9501
"2020-10-23",47.5398
"2020-10-24",47.9028
"2020-10-25",42.1803
"2020-10-26",37.8568
"2020-10-27",41.0205
"2020-10-28",44.7895
"2020-10-29",46.4016
"2020-10-30",47.4089
"2020-10-31",44.1034
"2020-11-01",48.2797
"2020-11-02",48.6892
"2020-11-03",47.3391
"2020-11-04",45.3049
"2020-11-05",47.275
"2020-11-06",39.5197
"2020-11-07",37.035
"2020-11-08",26.7746
"2020-11-09",25.9275
"2020-11-10",27.8049
"2020-11-11",33.2973
"2020-11-12",35.3356
"2020-11-13",33.3581
"2020-11-14",35.8111
"2020-11-15",35.2168
"2020-11-16",39.8097
"2020-11-17",49.4341
"2020-11-18",43.2995
"2020-11-19",39.0564
"2020-11-20",35.9312
"2020-11-21",35.1473
"2020-11-22",34.1247
"2020-11-23",35.6023
"2020-11-24",33.7795
"2020-11-25",33.1932
"2020-11-26",30.4398
"2020-11-27",29.0241
"2020-11-28",31.7808
"2020-11-29",31.3241
"2020-11-30",30.5722
"2020-12-01",32.8714
"2020-12-02",32.9686
"2020-12-03",33.0888
"2020-12-04",33.3324
"2020-12-05",33.4386
"2020-12-06",31.6108
"2020-12-07",30.454
"2020-12-08",39.1235
"2020-12-09",35.2468
"2020-12-10",29.9404
"2020-12-11",29.0199
"2020-12-12",41.7236
"2020-12-13",37.5845
"2020-12-14",30.69
"2020-12-15",30.0634
"2020-12-16",30.7933
"2020-12-17",39.6437
"2020-12-18",28.7019
"2020-12-19",28.9692
"2020-12-20",30.0033
"2020-12-21",30.9088
"2020-12-22",28.8338
"2020-12-23",26.4357
"2020-12-24",32.2909
"2020-12-25",32.5621
"2020-12-26",38.7478
"2020-12-27",36.1668
"2020-12-28",34.7704
"2020-12-29",29.0908
"2020-12-30",25.8924
"2020-12-31",33.1263
"2021-01-01",31.1482
"2021-01-02",37.0227
"2021-01-03",39.2518
"2021-01-04",33.793
"2021-01-05",35.0535
"2021-01-06",33.8662
"2021-01-07",36.2125
"2021-01-08",40.2645
"2021-01-09",34.8402
"2021-01-10",33.4782
"2021-01-11",34.4201
"2021-01-12",36.7941
"2021-01-13",40.293
"2021-01-14",43.6168
"2021-01-15",44.114
"2021-01-16",47.9979
"2021-01-17",43.6372
"2021-01-18",42.8709
"2021-01-19",39.8494
"2021-01-20",36.995
"2021-01-21",35.2755
"2021-01-22",34.4602
"2021-01-23",28.9686
"2021-01-24",27.9923
"2021-01-25",27.6906
"2021-01-26",23.9184
"2021-01-27",36.8582
"2021-01-28",36.865
"2021-01-29",31.8214
"2021-01-30",31.1688
"2021-01-31",36.4501
"2021-02-01",41.8554
"2021-02-02",41.268
"2021-02-03",37.3473
"2021-02-04",34.4647
"2021-02-05",34.1157
"2021-02-06",38.9597
"2021-02-07",37.7312
"2021-02-08",35.7577
"2021-02-09",41.9486
"2021-02-10",40.125
"2021-02-11",38.5128
"2021-02-12",40.9973
"2021-02-13",36.3603
"2021-02-14",38.8211
"2021-02-15",42.49
"2021-02-16",37.6635
"2021-02-17",31.9402
"2021-02-18",32.4864
"2021-02-19",35.2297
"2021-02-20",34.8516
"2021-02-21",34.1265
"2021-02-22",34.6098
"2021-02-23",39.2905
"2021-02-24",37.2508
"2021-02-25",34.3787
"2021-02-26",34.0198
"2021-02-27",33.0507
"2021-02-28",34.0961
"2021-03-01",36.2716
"2021-03-02",35.4245
"2021-03-03",35.6567
"2021-03-04",36.3947
"2021-03-05",42.055
"2021-03-06",39.6703
"2021-03-07",34.183
"2021-03-08",33.3748
"2021-03-09",33.795
"2021-03-10",31.4539
"2021-03-11",31.5082
"2021-03-12",35.7118
"2021-03-13",35.2087
"2021-03-14",37.1565
"2021-03-15",29.5047
"2021-03-16",28.8563
"2021-03-17",31.1227
"2021-03-18",38.9946
"2021-03-19",36.3949
"2021-03-20",34.4703
"2021-03-21",34.576
"2021-03-22",32.194
"2021-03-23",40.0199
"2021-03-24",34.5405
"2021-03-25",33.015
"2021-03-26",33.3399
"2021-03-27",36.9518
"2021-03-28",40.9276
"2021-03-29",40.8479
"2021-03-30",39.6802
"2021-03-31",42.5707
"2021-04-01",44.9325
"2021-04-02",39.1919
"2021-04-03",38.4267
"2021-04-04",39.5285
"2021-04-05",42.9136
"2021-04-06",40.8994
"2021-04-07",38.4489
"2021-04-08",38.0233
"2021-04-09",39.6486
"2021-04-10",39.5049
"2021-04-11",38.3365
"2021-04-12",38.7862
"2021-04-13",34.56
"2021-04-14",36.3285
"2021-04-15",35.4747
"2021-04-16",37.1811
"2021-04-17",39.1771
"2021-04-18",44.8068
"2021-04-19",41.6048
"2021-04-20",38.6776
"2021-04-21",43.6653
"2021-04-22",43.4858
"2021-04-23",42.1986
"2021-04-24",41.0139
"2021-04-25",43.6797
"2021-04-26",37.7661
"2021-04-27",36.43
"2021-04-28",42.7717
"2021-04-29",48.0774
"2021-04-30",46.7164
"2021-05-01",42.6034
"2021-05-02",42.942
"2021-05-03",46.4769
"2021-05-04",51.9397
"2021-05-05",45.2453
"2021-05-06",44.8347
"2021-05-07",44.5354
"2021-05-08",46.3003
"2021-05-09",48.7692
"2021-05-10",46.647
"2021-05-11",49.3518
"2021-05-12",44.4339
"2021-05-13",43.0956
"2021-05-14",44.1808
"2021-05-15",44.5761
"2021-05-16",45.7646
"2021-05-17",42.3032
"2021-05-18",41.7029
"2021-05-19",36.8829
"2021-05-20",36.2844
"2021-05-21",36.0752
"2021-05-22",35.4969
"2021-05-23",38.5488
"2021-05-24",44.2819
"2021-05-25",46.0632
"2021-05-26",43.4619
"2021-05-27",40.2991
"2021-05-28",43.3342
"2021-05-29",43.9435
"2021-05-30",45.9977
"2021-05-31",56.5106
"2021-06-01",51.2532
"2021-06-02",50.8215
"2021-06-03",49.1002
"2021-06-04",48.1995
"2021-06-05",46.0645
"2021-06-06",44.5852
"2021-06-07",41.5747
"2021-06-08",41.371
"2021-06-09",42.5444
"2021-06-10",41.7267
"2021-06-11",44.8974
"2021-06-12",55.6196
"2021-06-13",55.5735
"2021-06-14",55.1782
"2021-06-15",54.6615
"2021-06-16",59.1822
"2021-06-17",63.1935
"2021-06-18",62.1543
"2021-06-19",57.2052
"2021-06-20",53.7215
"2021-06-21",51.4684
"2021-06-22",52.0128
"2021-06-23",52.1722
"2021-06-24",50.0621
"2021-06-25",49.663
"2021-06-26",57.4117
"2021-06-27",56.1655
"2021-06-28",57.713
"2021-06-29",57.5317
"2021-06-30",55.5537
"2021-07-01",53.5926
"2021-07-02",53.8684
"2021-07-03",53.7647
"2021-07-04",52.5297
"2021-07-05",51.8643
"2021-07-06",49.7314
"2021-07-07",52.4586
"2021-07-08",57.8187
"2021-07-09",70.0286
"2021-07-10",64.4101
"2021-07-11",58.0449
"2021-07-12",51.7024
"2021-07-13",51.3126
"2021-07-14",50.2644
"2021-07-15",48.4531
"2021-07-16",48.1755
"2021-07-17",53.3167
"2021-07-18",60.3633
"2021-07-19",58.8826
"2021-07-20",55.8867
"2021-07-21",57.8336
"2021-07-22",56.9932
"2021-07-23",57.1563
"2021-07-24",56.3518
"2021-07-25",55.7467
"2021-07-26",58.1625
"2021-07-27",60.4726
"2021-07-28",60.319
"2021-07-29",61.8697
"2021-07-30",59.3254
"2021-07-31",55.8937
"2021-08-01",51.8769
"2021-08-02",51.1806
"2021-08-03",53.1145
"2021-08-04",52.4421
"2021-08-05",51.2951
"2021-08-06",52.1454
"2021-08-07",55.2411
"2021-08-08",54.6634
"2021-08-09",56.1389
"2021-08-10",57.4731
"2021-08-11",64.7375
"2021-08-12",64.3816
"2021-08-13",63.9522
"2021-08-14",60.1536
"2021-08-15",60.9042
"2021-08-16",58.0615
"2021-08-17",50.0916
"2021-08-18",50.8897
"2021-08-19",50.335
"2021-08-20",52.7315
"2021-08-21",53.1154
"2021-08-22",50.5283
"2021-08-23",49.8043
"2021-08-24",48.7155
"2021-08-25",48.5199
"2021-08-26",52.32
"2021-08-27",57.5055
"2021-08-28",62.5332
"2021-08-29",62.5078
"2021-08-30",54.6971
"2021-08-31",48.2427
"2021-09-01",45.4944
"2021-09-02",47.001
"2021-09-03",46.0886
"2021-09-04",53.4434
"2021-09-05",58.6731
"2021-09-06",63.3223
"2021-09-07",66.9801
"2021-09-08",66.0115
"2021-09-09",61.1071
"2021-09-10",57.9301
"2021-09-11",54.8857
"2021-09-12",56.2865
"2021-09-13",57.8651
"2021-09-14",53.053
"2021-09-15",48.7042
"2021-09-16",47.6832
"2021-09-17",49.2438
"2021-09-18",50.443
