,"(deg F) Mean Temperature (gridMET) at Lands, 2006-12-01 to 2021-09-30"
"2018-10-01",66.3685
"2018-10-02",69.5806
"2018-10-03",63.669
"2018-10-04",61.5706
"2018-10-05",64.4614
"2018-10-06",63.6091
"2018-10-07",63.1719
"2018-10-08",63.5904
"2018-10-09",63.9424
"2018-10-10",56.997
"2018-10-11",58.6404
"2018-10-12",64.3021
"2018-10-13",64.6034
"2018-10-14",60.1549
"2018-10-15",62.751
"2018-10-16",62.2215
"2018-10-17",64.0006
"2018-10-18",65.1576
"2018-10-19",67.8961
"2018-10-20",68.131
"2018-10-21",67.6636
"2018-10-22",61.9655
"2018-10-23",57.9538
"2018-10-24",62.3865
"2018-10-25",65.5878
"2018-10-26",69.6051
"2018-10-27",70.5344
"2018-10-28",63.5414
"2018-10-29",56.1484
"2018-10-30",56.7882
"2018-10-31",59.1633
"2018-11-01",66.5395
"2018-11-02",67.8679
"2018-11-03",67.3277
"2018-11-04",70.0077
"2018-11-05",62.4544
"2018-11-06",61.6527
"2018-11-07",63.1207
"2018-11-08",57.2929
"2018-11-09",59.8503
"2018-11-10",56.9257
"2018-11-11",55.9758
"2018-11-12",57.2671
"2018-11-13",57.1192
"2018-11-14",58.6242
"2018-11-15",59.6685
"2018-11-16",59.9565
"2018-11-17",54.2941
"2018-11-18",54.693
"2018-11-19",55.4133
"2018-11-20",54.1692
"2018-11-21",53.4434
"2018-11-22",52.6089
"2018-11-23",51.5298
"2018-11-24",53.5714
"2018-11-25",55.2193
"2018-11-26",55.2623
"2018-11-27",54.2043
"2018-11-28",52.3935
"2018-11-29",49.4857
"2018-11-30",47.6638
"2018-12-01",43.4266
"2018-12-02",45.0293
"2018-12-03",48.1188
"2018-12-04",51.0766
"2018-12-05",50.3872
"2018-12-06",50.4581
"2018-12-07",52.0792
"2018-12-08",51.4672
"2018-12-09",49.647
"2018-12-10",49.41
"2018-12-11",49.0887
"2018-12-12",49.1009
"2018-12-13",51.9292
"2018-12-14",49.4094
"2018-12-15",50.043
"2018-12-16",50.6014
"2018-12-17",50.4993
"2018-12-18",50.1406
"2018-12-19",53.4943
"2018-12-20",53.3116
"2018-12-21",55.9004
"2018-12-22",52.4379
"2018-12-23",52.938
"2018-12-24",50.439
"2018-12-25",48.4585
"2018-12-26",48.1505
"2018-12-27",48.0643
"2018-12-28",42.3306
"2018-12-29",45.2111
"2018-12-30",47.2037
"2018-12-31",46.7035
"2019-01-01",41.4671
"2019-01-02",42.8907
"2019-01-03",46.6045
"2019-01-04",47.4683
"2019-01-05",45.2493
"2019-01-06",46.5688
"2019-01-07",54.6049
"2019-01-08",53.5831
"2019-01-09",49.7966
"2019-01-10",51.4861
"2019-01-11",53.307
"2019-01-12",50.484
"2019-01-13",49.5795
"2019-01-14",48.2326
"2019-01-15",48.8917
"2019-01-16",52.8703
"2019-01-17",51.5671
"2019-01-18",54.5216
"2019-01-19",56.0224
"2019-01-20",51.883
"2019-01-21",46.2267
"2019-01-22",44.7966
"2019-01-23",49.4132
"2019-01-24",52.8152
"2019-01-25",54.3353
"2019-01-26",53.6976
"2019-01-27",61.0115
"2019-01-28",57.673
"2019-01-29",56.0473
"2019-01-30",55.8262
"2019-01-31",51.771
"2019-02-01",50.2938
"2019-02-02",48.121
"2019-02-03",49.7952
"2019-02-04",42.0771
"2019-02-05",35.512
"2019-02-06",37.8198
"2019-02-07",40.8123
"2019-02-08",42.3759
"2019-02-09",43.2543
"2019-02-10",37.99
"2019-02-11",40.6256
"2019-02-12",40.4438
"2019-02-13",50.7533
"2019-02-14",49.8412
"2019-02-15",42.1185
"2019-02-16",41.776
"2019-02-17",38.6557
"2019-02-18",38.1218
"2019-02-19",39.2167
"2019-02-20",39.8748
"2019-02-21",40.7395
"2019-02-22",41.2403
"2019-02-23",41.5069
"2019-02-24",47.7405
"2019-02-25",52.0529
"2019-02-26",50.2981
"2019-02-27",52.6402
"2019-02-28",51.2218
"2019-03-01",47.8836
"2019-03-02",55.8847
"2019-03-03",52.5844
"2019-03-04",50.2878
"2019-03-05",49.5957
"2019-03-06",52.2932
"2019-03-07",46.2526
"2019-03-08",41.7484
"2019-03-09",39.3876
"2019-03-10",45.7151
"2019-03-11",48.1987
"2019-03-12",46.9974
"2019-03-13",44.9247
"2019-03-14",47.8258
"2019-03-15",51.4323
"2019-03-16",53.3736
"2019-03-17",57.7575
"2019-03-18",59.7355
"2019-03-19",54.9574
"2019-03-20",48.6887
"2019-03-21",46.9377
"2019-03-22",48.5433
"2019-03-23",48.6741
"2019-03-24",50.085
"2019-03-25",53.2112
"2019-03-26",55.477
"2019-03-27",50.2716
"2019-03-28",49.1846
"2019-03-29",50.5882
"2019-03-30",53.0224
"2019-03-31",60.0993
"2019-04-01",58.9631
"2019-04-02",53.7579
"2019-04-03",55.3383
"2019-04-04",51.2866
"2019-04-05",52.9669
"2019-04-06",56.7235
"2019-04-07",61.2608
"2019-04-08",62.6846
"2019-04-09",53.0071
"2019-04-10",54.0925
"2019-04-11",54.1234
"2019-04-12",53.6448
"2019-04-13",59.5319
"2019-04-14",59.8518
"2019-04-15",55.7789
"2019-04-16",51.3172
"2019-04-17",56.4427
"2019-04-18",64.989
"2019-04-19",64.564
"2019-04-20",54.869
"2019-04-21",55.7488
"2019-04-22",61.0263
"2019-04-23",67.028
"2019-04-24",72.2734
"2019-04-25",69.3426
"2019-04-26",67.127
"2019-04-27",58.582
"2019-04-28",60.4512
"2019-04-29",59.0803
"2019-04-30",52.9693
"2019-05-01",55.8073
"2019-05-02",60.5478
"2019-05-03",63.0444
"2019-05-04",60.4261
"2019-05-05",55.6417
"2019-05-06",58.8886
"2019-05-07",60.0901
"2019-05-08",62.5816
"2019-05-09",58.6045
"2019-05-10",61.0356
"2019-05-11",62.8902
"2019-05-12",63.3128
"2019-05-13",63.1526
"2019-05-14",61.1031
"2019-05-15",55.6977
"2019-05-16",52.1913
"2019-05-17",52.164
"2019-05-18",50.3688
"2019-05-19",51.7971
"2019-05-20",53.4267
"2019-05-21",50.9887
"2019-05-22",54.5715
"2019-05-23",57.5355
"2019-05-24",60.476
"2019-05-25",58.0901
"2019-05-26",47.9741
"2019-05-27",54.75
"2019-05-28",60.2215
"2019-05-29",64.1165
"2019-05-30",62.7967
"2019-05-31",65.5716
"2019-06-01",67.8753
"2019-06-02",65.7684
"2019-06-03",70.1035
"2019-06-04",74.8054
"2019-06-05",72.3873
"2019-06-06",63.6044
"2019-06-07",60.4056
"2019-06-08",65.3432
"2019-06-09",74.1641
"2019-06-10",80.5258
"2019-06-11",82.5913
"2019-06-12",74.7316
"2019-06-13",69.8142
"2019-06-14",68.1256
"2019-06-15",68.0527
"2019-06-16",67.7005
"2019-06-17",70.7693
"2019-06-18",74.7181
"2019-06-19",73.4398
"2019-06-20",64.8644
"2019-06-21",64.9193
"2019-06-22",69.4434
"2019-06-23",74.8427
"2019-06-24",73.4293
"2019-06-25",68.7184
"2019-06-26",64.8608
"2019-06-27",66.0034
"2019-06-28",63.5428
"2019-06-29",67.9134
"2019-06-30",68.7078
"2019-07-01",67.818
"2019-07-02",64.7332
"2019-07-03",64.3181
"2019-07-04",66.5598
"2019-07-05",68.3722
"2019-07-06",67.3552
"2019-07-07",63.8397
"2019-07-08",63.5556
"2019-07-09",67.9525
"2019-07-10",72.669
"2019-07-11",75.5535
"2019-07-12",77.2785
"2019-07-13",78.3892
"2019-07-14",78.4733
"2019-07-15",75.7323
"2019-07-16",70.2779
"2019-07-17",69.9566
"2019-07-18",71.339
"2019-07-19",68.4241
"2019-07-20",69.9312
"2019-07-21",72.129
"2019-07-22",77.5782
"2019-07-23",79.3324
"2019-07-24",83.3922
"2019-07-25",79.0336
"2019-07-26",75.3631
"2019-07-27",76.6422
"2019-07-28",77.8345
"2019-07-29",71.9136
"2019-07-30",70.8913
"2019-07-31",70.498
"2019-08-01",70.2412
"2019-08-02",74.7421
"2019-08-03",77.7339
"2019-08-04",79.1895
"2019-08-05",75.0639
"2019-08-06",75.0639
"2019-08-07",72.039
"2019-08-08",69.8747
"2019-08-09",70.8863
"2019-08-10",69.737
"2019-08-11",71.6643
"2019-08-12",74.572
"2019-08-13",79.0192
"2019-08-14",83.2458
"2019-08-15",84.6073
"2019-08-16",77.6286
"2019-08-17",69.8808
"2019-08-18",68.6689
"2019-08-19",68.7303
"2019-08-20",70.4194
"2019-08-21",73.6714
"2019-08-22",77.6835
"2019-08-23",74.4564
"2019-08-24",76.4125
"2019-08-25",81.0829
"2019-08-26",82.4707
"2019-08-27",80.9469
"2019-08-28",74.4984
"2019-08-29",73.7654
"2019-08-30",77.7684
"2019-08-31",75.1723
"2019-09-01",78.1225
"2019-09-02",75.8781
"2019-09-03",74.2026
"2019-09-04",77.0007
"2019-09-05",74.3841
"2019-09-06",70.7337
"2019-09-07",65.9217
"2019-09-08",63.601
"2019-09-09",63.0525
"2019-09-10",61.1445
"2019-09-11",66.8034
"2019-09-12",75.0364
"2019-09-13",80.4029
"2019-09-14",76.8429
"2019-09-15",69.7032
"2019-09-16",60.7035
"2019-09-17",63.4053
"2019-09-18",62.7103
"2019-09-19",63.3877
"2019-09-20",66.6651
"2019-09-21",69.2319
"2019-09-22",71.1043
"2019-09-23",68.5654
"2019-09-24",76.6936
"2019-09-25",79.7776
"2019-09-26",70.3791
"2019-09-27",64.251
"2019-09-28",55.3006
"2019-09-29",54.3749
"2019-09-30",50.4351
"2019-10-01",51.8023
"2019-10-02",57.1384
"2019-10-03",56.6384
"2019-10-04",55.8988
"2019-10-05",62.0184
"2019-10-06",69.3759
"2019-10-07",70.0803
"2019-10-08",67.1949
"2019-10-09",58.1783
"2019-10-10",58.1284
"2019-10-11",63.1
"2019-10-12",63.0313
"2019-10-13",59.1073
"2019-10-14",57.0065
"2019-10-15",62.2992
"2019-10-16",60.6357
"2019-10-17",54.4309
"2019-10-18",54.768
"2019-10-19",56.0109
"2019-10-20",58.9717
"2019-10-21",63.4674
"2019-10-22",67.8065
"2019-10-23",67.5259
"2019-10-24",71.3505
"2019-10-25",70.4638
"2019-10-26",63.8582
"2019-10-27",53.5393
"2019-10-28",53.7157
"2019-10-29",53.384
"2019-10-30",53.4511
"2019-10-31",55.0816
"2019-11-01",57.727
"2019-11-02",62.0899
"2019-11-03",64.6749
"2019-11-04",65.7999
"2019-11-05",65.7745
"2019-11-06",64.369
"2019-11-07",62.5172
"2019-11-08",65.0016
"2019-11-09",65.4719
"2019-11-10",63.7405
"2019-11-11",65.1749
"2019-11-12",67.0611
"2019-11-13",61.8586
"2019-11-14",54.0333
"2019-11-15",55.0429
"2019-11-16",59.1521
"2019-11-17",64.4866
"2019-11-18",65.858
"2019-11-19",55.0573
"2019-11-20",49.089
"2019-11-21",50.4385
"2019-11-22",51.9264
"2019-11-23",53.9064
"2019-11-24",56.4739
"2019-11-25",47.8101
"2019-11-26",46.9737
"2019-11-27",38.5531
"2019-11-28",37.821
"2019-11-29",38.1484
"2019-11-30",42.3567
"2019-12-01",47.9471
"2019-12-02",50.9956
"2019-12-03",51.5129
"2019-12-04",52.2642
"2019-12-05",53.6751
"2019-12-06",57.0335
"2019-12-07",55.8478
"2019-12-08",52.1492
"2019-12-09",52.3072
"2019-12-10",51.2904
"2019-12-11",53.7346
"2019-12-12",60.2182
"2019-12-13",57.1815
"2019-12-14",48.1831
"2019-12-15",43.9736
"2019-12-16",45.8672
"2019-12-17",47.0084
"2019-12-18",50.1139
"2019-12-19",50.8928
"2019-12-20",52.6631
"2019-12-21",55.765
"2019-12-22",48.1748
"2019-12-23",43.4514
"2019-12-24",41.2477
"2019-12-25",43.5877
"2019-12-26",44.3046
"2019-12-27",43.0927
"2019-12-28",45.7693
"2019-12-29",45.4113
"2019-12-30",49.0399
"2019-12-31",46.7035
"2020-01-01",48.996
"2020-01-02",50.2218
"2020-01-03",53.0602
"2020-01-04",50.7276
"2020-01-05",46.9796
"2020-01-06",49.6461
"2020-01-07",50.8201
"2020-01-08",46.8018
"2020-01-09",41.866
"2020-01-10",46.8306
"2020-01-11",44.2213
"2020-01-12",42.5149
"2020-01-13",43.3645
"2020-01-14",41.8289
"2020-01-15",43.2217
"2020-01-16",39.8926
"2020-01-17",43.1177
"2020-01-18",43.9576
"2020-01-19",46.5964
"2020-01-20",47.5446
"2020-01-21",49.2111
"2020-01-22",52.1847
"2020-01-23",54.7558
"2020-01-24",54.1764
"2020-01-25",54.8188
"2020-01-26",53.427
"2020-01-27",50.6185
"2020-01-28",50.8024
"2020-01-29",50.4583
"2020-01-30",49.7248
"2020-01-31",57.173
"2020-02-01",59.3929
"2020-02-02",45.4937
"2020-02-03",40.5824
"2020-02-04",40.0379
"2020-02-05",44.7449
"2020-02-06",51.667
"2020-02-07",55.351
"2020-02-08",50.7067
"2020-02-09",48.4934
"2020-02-10",52.5168
"2020-02-11",52.549
"2020-02-12",53.539
"2020-02-13",51.0085
"2020-02-14",50.6806
"2020-02-15",53.5406
"2020-02-16",54.9145
"2020-02-17",52.646
"2020-02-18",53.3574
"2020-02-19",52.2408
"2020-02-20",54.3279
"2020-02-21",55.5568
"2020-02-22",54.4543
"2020-02-23",51.3516
"2020-02-24",53.4666
"2020-02-25",57.5672
"2020-02-26",59.9353
"2020-02-27",60.6961
"2020-02-28",62.8878
"2020-02-29",54.91
"2020-03-01",43.635
"2020-03-02",50.8631
"2020-03-03",56.0179
"2020-03-04",59.3892
"2020-03-05",56.9878
"2020-03-06",55.9972
"2020-03-07",49.908
"2020-03-08",50.1809
"2020-03-09",54.8092
"2020-03-10",51.4389
"2020-03-11",55.0432
"2020-03-12",58.0849
"2020-03-13",52.3989
"2020-03-14",51.9751
"2020-03-15",48.2173
"2020-03-16",41.6064
"2020-03-17",43.5353
"2020-03-18",42.8362
"2020-03-19",48.5289
"2020-03-20",49.8025
"2020-03-21",48.5186
"2020-03-22",52.1199
"2020-03-23",53.4699
"2020-03-24",49.9518
"2020-03-25",42.2564
"2020-03-26",41.986
"2020-03-27",47.1331
"2020-03-28",46.1656
"2020-03-29",49.2667
"2020-03-30",52.6932
"2020-03-31",56.5011
"2020-04-01",54.0513
"2020-04-02",49.4137
"2020-04-03",48.8255
"2020-04-04",49.2123
"2020-04-05",44.8299
"2020-04-06",43.6221
"2020-04-07",45.8335
"2020-04-08",52.6834
"2020-04-09",51.633
"2020-04-10",55.8867
"2020-04-11",57.2623
"2020-04-12",52.3573
"2020-04-13",55.5955
"2020-04-14",57.4129
"2020-04-15",59.9194
"2020-04-16",54.8605
"2020-04-17",54.7045
"2020-04-18",54.6177
"2020-04-19",57.4227
"2020-04-20",54.2426
"2020-04-21",57.5598
"2020-04-22",60.949
"2020-04-23",66.7517
"2020-04-24",68.3209
"2020-04-25",68.5162
"2020-04-26",64.2553
"2020-04-27",62.8705
"2020-04-28",71.0751
"2020-04-29",63.8058
"2020-04-30",64.7182
"2020-05-01",61.0236
"2020-05-02",60.6054
"2020-05-03",59.0911
"2020-05-04",61.1647
"2020-05-05",63.502
"2020-05-06",64.8027
"2020-05-07",68.7893
"2020-05-08",73.2036
"2020-05-09",67.3592
"2020-05-10",62.303
"2020-05-11",60.0975
"2020-05-12",55.9978
"2020-05-13",57.0193
"2020-05-14",61.7412
"2020-05-15",61.3065
"2020-05-16",66.7731
"2020-05-17",62.5262
"2020-05-18",55.4194
"2020-05-19",54.8686
"2020-05-20",59.2632
"2020-05-21",63.5383
"2020-05-22",60.435
"2020-05-23",63.05
"2020-05-24",68.4768
"2020-05-25",75.5821
"2020-05-26",80.2859
"2020-05-27",80.1342
"2020-05-28",76.7174
"2020-05-29",67.604
"2020-05-30",57.3571
"2020-05-31",62.5474
"2020-06-01",65.6515
"2020-06-02",74.0466
"2020-06-03",79.9322
"2020-06-04",76.8382
"2020-06-05",62.5867
"2020-06-06",58.5036
"2020-06-07",55.6981
"2020-06-08",64.1714
"2020-06-09",69.0868
"2020-06-10",75.938
"2020-06-11",74.7721
"2020-06-12",59.9212
"2020-06-13",59.4563
"2020-06-14",66.4821
"2020-06-15",68.4671
"2020-06-16",65.3832
"2020-06-17",69.5786
"2020-06-18",72.9565
"2020-06-19",72.0217
"2020-06-20",72.0369
"2020-06-21",71.6506
"2020-06-22",73.4619
"2020-06-23",76.2467
"2020-06-24",75.6165
"2020-06-25",72.8973
"2020-06-26",75.6984
"2020-06-27",76.5205
"2020-06-28",60.7914
"2020-06-29",64.3311
"2020-06-30",69.9026
"2020-07-01",67.6229
"2020-07-02",66.029
"2020-07-03",69.9454
"2020-07-04",75.042
"2020-07-05",76.9872
"2020-07-06",69.21
"2020-07-07",69.6776
"2020-07-08",72.7216
"2020-07-09",73.895
"2020-07-10",80.1145
"2020-07-11",83.3518
"2020-07-12",83.2174
"2020-07-13",73.1282
"2020-07-14",69.9615
"2020-07-15",72.4363
"2020-07-16",72.9833
"2020-07-17",72.4703
"2020-07-18",74.8398
"2020-07-19",73.4472
"2020-07-20",72.4575
"2020-07-21",68.9635
"2020-07-22",68.9356
"2020-07-23",68.5945
"2020-07-24",70.7639
"2020-07-25",72.5157
"2020-07-26",74.6359
"2020-07-27",75.2913
"2020-07-28",75.2851
"2020-07-29",74.6487
"2020-07-30",75.8833
"2020-07-31",72.8726
"2020-08-01",74.8258
"2020-08-02",76.2229
"2020-08-03",74.5155
"2020-08-04",69.0028
"2020-08-05",64.3654
"2020-08-06",67.2665
"2020-08-07",68.335
"2020-08-08",71.8837
"2020-08-09",77.1881
"2020-08-10",74.277
"2020-08-11",72.5405
"2020-08-12",75.6127
"2020-08-13",72.6638
"2020-08-14",85.6058
"2020-08-15",86.1307
"2020-08-16",90.455
"2020-08-17",89.5629
"2020-08-18",87.9427
"2020-08-19",79.5281
"2020-08-20",75.5521
"2020-08-21",74.7046
"2020-08-22",78.0949
"2020-08-23",76.8099
"2020-08-24",76.705
"2020-08-25",72.6973
"2020-08-26",70.7941
"2020-08-27",68.778
"2020-08-28",71.5435
"2020-08-29",71.4301
"2020-08-30",72.5029
"2020-08-31",70.6262
"2020-09-01",66.1595
"2020-09-02",68.9077
"2020-09-03",72.8031
"2020-09-04",76.6503
"2020-09-05",84.1939
"2020-09-06",89.9708
"2020-09-07",87.4081
"2020-09-08",71.7082
"2020-09-09",64.8248
"2020-09-10",61.8163
"2020-09-11",65.9592
"2020-09-12",72.3148
"2020-09-13",66.5609
"2020-09-14",69.2692
"2020-09-15",70.8861
"2020-09-16",71.3943
"2020-09-17",70.84
"2020-09-18",69.7271
"2020-09-19",68.1319
"2020-09-20",70.2756
"2020-09-21",71.6891
"2020-09-22",69.6101
"2020-09-23",70.3578
"2020-09-24",69.9593
"2020-09-25",67.2228
"2020-09-26",70.3692
"2020-09-27",75.1579
"2020-09-28",79.9275
"2020-09-29",79.1281
"2020-09-30",80.6529
"2020-10-01",82.8124
"2020-10-02",80.1667
"2020-10-03",78.6736
"2020-10-04",78.435
"2020-10-05",77.7195
"2020-10-06",74.9541
"2020-10-07",72.7468
"2020-10-08",63.984
"2020-10-09",62.8065
"2020-10-10",64.5708
"2020-10-11",66.718
"2020-10-12",70.8307
"2020-10-13",73.3298
"2020-10-14",76.5617
"2020-10-15",76.8551
"2020-10-16",77.9202
"2020-10-17",77.1145
"2020-10-18",75.2005
"2020-10-19",72.3664
"2020-10-20",72.3047
"2020-10-21",71.4769
"2020-10-22",63.7405
"2020-10-23",60.4189
"2020-10-24",60.1335
"2020-10-25",55.0132
"2020-10-26",53.87
"2020-10-27",57.7942
"2020-10-28",62.4272
"2020-10-29",64.729
"2020-10-30",65.5525
"2020-10-31",65.9599
"2020-11-01",68.6579
"2020-11-02",69.8196
"2020-11-03",65.5774
"2020-11-04",66.2299
"2020-11-05",67.6179
"2020-11-06",48.8044
"2020-11-07",44.5969
"2020-11-08",39.0171
"2020-11-09",40.6454
"2020-11-10",44.5797
"2020-11-11",47.0233
"2020-11-12",51.5899
"2020-11-13",48.9198
"2020-11-14",52.6581
"2020-11-15",55.2598
"2020-11-16",59.968
"2020-11-17",57.9915
"2020-11-18",53.6457
"2020-11-19",51.5241
"2020-11-20",50.9895
"2020-11-21",51.5867
"2020-11-22",53.2004
"2020-11-23",48.1833
"2020-11-24",51.0399
"2020-11-25",46.3536
"2020-11-26",44.7886
"2020-11-27",48.0628
"2020-11-28",51.3716
"2020-11-29",52.1652
"2020-11-30",51.2166
"2020-12-01",52.5511
"2020-12-02",53.3572
"2020-12-03",52.5898
"2020-12-04",53.0415
"2020-12-05",52.7551
"2020-12-06",48.8327
"2020-12-07",49.9289
"2020-12-08",58.2184
"2020-12-09",56.1445
"2020-12-10",48.3845
"2020-12-11",44.8992
"2020-12-12",49.874
"2020-12-13",45.7183
"2020-12-14",41.8221
"2020-12-15",44.3831
"2020-12-16",48.1813
"2020-12-17",46.5084
"2020-12-18",43.7412
"2020-12-19",48.7177
"2020-12-20",51.3192
"2020-12-21",53.4106
"2020-12-22",45.0819
"2020-12-23",45.1989
"2020-12-24",51.0255
"2020-12-25",50.248
"2020-12-26",48.9285
"2020-12-27",48.3908
"2020-12-28",44.1059
"2020-12-29",45.1731
"2020-12-30",44.3435
"2020-12-31",43.7308
"2021-01-01",46.3069
"2021-01-02",47.6384
"2021-01-03",50.9994
"2021-01-04",46.1719
"2021-01-05",49.1853
"2021-01-06",48.8896
"2021-01-07",52.2311
"2021-01-08",53.7094
"2021-01-09",49.208
"2021-01-10",49.35
"2021-01-11",50.6223
"2021-01-12",50.1449
"2021-01-13",56.0775
"2021-01-14",59.7951
"2021-01-15",61.1065
"2021-01-16",62.4389
"2021-01-17",61.4431
"2021-01-18",58.5603
"2021-01-19",52.4689
"2021-01-20",54.2473
"2021-01-21",53.4636
"2021-01-22",42.0604
"2021-01-23",40.0224
"2021-01-24",38.214
"2021-01-25",37.1514
"2021-01-26",36.9885
"2021-01-27",42.521
"2021-01-28",41.9707
"2021-01-29",42.7734
"2021-01-30",44.6979
"2021-01-31",49.7496
"2021-02-01",54.4437
"2021-02-02",51.2622
"2021-02-03",46.7283
"2021-02-04",47.0381
"2021-02-05",50.9698
"2021-02-06",55.9458
"2021-02-07",56.856
"2021-02-08",51.8472
"2021-02-09",52.9012
"2021-02-10",52.4797
"2021-02-11",50.7846
"2021-02-12",50.0639
"2021-02-13",47.1855
"2021-02-14",47.6364
"2021-02-15",52.1271
"2021-02-16",47.2296
"2021-02-17",45.9061
"2021-02-18",50.641
"2021-02-19",51.3592
"2021-02-20",45.4521
"2021-02-21",48.468
"2021-02-22",53.9152
"2021-02-23",55.4184
"2021-02-24",53.13
"2021-02-25",51.3316
"2021-02-26",50.6896
"2021-02-27",46.8019
"2021-02-28",50.4426
"2021-03-01",52.4629
"2021-03-02",51.759
"2021-03-03",49.3331
"2021-03-04",51.1282
"2021-03-05",55.2783
"2021-03-06",50.0079
"2021-03-07",48.376
"2021-03-08",45.8868
"2021-03-09",44.179
"2021-03-10",40.1997
"2021-03-11",41.8203
"2021-03-12",48.0472
"2021-03-13",48.1926
"2021-03-14",46.8451
"2021-03-15",39.065
"2021-03-16",43.1886
"2021-03-17",44.8187
"2021-03-18",52.5402
"2021-03-19",45.8429
"2021-03-20",45.5034
"2021-03-21",47.8114
"2021-03-22",48.3346
"2021-03-23",51.4522
"2021-03-24",51.5145
"2021-03-25",43.4986
"2021-03-26",49.9912
"2021-03-27",56.4555
"2021-03-28",60.9795
"2021-03-29",58.3167
"2021-03-30",58.6134
"2021-03-31",62.4625
"2021-04-01",64.4551
"2021-04-02",59.7083
"2021-04-03",53.4304
"2021-04-04",56.1267
"2021-04-05",55.6509
"2021-04-06",57.3042
"2021-04-07",55.6542
"2021-04-08",54.4606
"2021-04-09",56.5806
"2021-04-10",58.069
"2021-04-11",58.0296
"2021-04-12",58.5253
"2021-04-13",50.2444
"2021-04-14",51.0287
"2021-04-15",53.2328
"2021-04-16",55.8945
"2021-04-17",57.4498
"2021-04-18",64.2907
"2021-04-19",62.1527
"2021-04-20",52.966
"2021-04-21",56.6319
"2021-04-22",57.1419
"2021-04-23",56.1924
"2021-04-24",54.824
"2021-04-25",51.0681
"2021-04-26",49.9212
"2021-04-27",52.4219
"2021-04-28",62.6679
"2021-04-29",68.4966
"2021-04-30",67.8603
"2021-05-01",59.6133
"2021-05-02",59.5384
"2021-05-03",64.548
"2021-05-04",70.3891
"2021-05-05",68.2763
"2021-05-06",62.7062
"2021-05-07",59.6745
"2021-05-08",64.3111
"2021-05-09",65.5896
"2021-05-10",65.9633
"2021-05-11",69.0456
"2021-05-12",67.0204
"2021-05-13",64.4689
"2021-05-14",61.2612
"2021-05-15",56.709
"2021-05-16",59.3841
"2021-05-17",60.1563
"2021-05-18",61.1073
"2021-05-19",53.0694
"2021-05-20",50.8156
"2021-05-21",50.3992
"2021-05-22",53.0733
"2021-05-23",55.9375
"2021-05-24",64.5336
"2021-05-25",63.6494
"2021-05-26",63.6838
"2021-05-27",60.6535
"2021-05-28",63.2703
"2021-05-29",61.803
"2021-05-30",68.7731
"2021-05-31",76.5921
"2021-06-01",73.1019
"2021-06-02",72.7115
"2021-06-03",70.4833
"2021-06-04",68.5209
"2021-06-05",67.3673
"2021-06-06",62.5692
"2021-06-07",56.2271
"2021-06-08",55.9859
"2021-06-09",54.6928
"2021-06-10",57.9009
"2021-06-11",62.2368
"2021-06-12",72.0885
"2021-06-13",71.9112
"2021-06-14",70.1935
"2021-06-15",70.3719
"2021-06-16",77.8125
"2021-06-17",84.537
"2021-06-18",82.809
"2021-06-19",78.0242
"2021-06-20",75.6072
"2021-06-21",70.4388
"2021-06-22",68.3332
"2021-06-23",67.8763
"2021-06-24",65.8283
"2021-06-25",69.2544
"2021-06-26",77.9014
"2021-06-27",77.1042
"2021-06-28",75.0772
"2021-06-29",79.1638
"2021-06-30",72.8958
"2021-07-01",71.3417
"2021-07-02",72.6751
"2021-07-03",72.7549
"2021-07-04",71.4054
"2021-07-05",71.5458
"2021-07-06",69.778
"2021-07-07",73.4022
"2021-07-08",79.2635
"2021-07-09",86.9119
"2021-07-10",85.5563
"2021-07-11",81.637
"2021-07-12",74.6231
"2021-07-13",69.9408
"2021-07-14",68.985
"2021-07-15",69.4337
"2021-07-16",69.3192
"2021-07-17",74.3515
"2021-07-18",79.1677
"2021-07-19",77.5931
"2021-07-20",76.339
"2021-07-21",77.322
"2021-07-22",74.5396
"2021-07-23",76.593
"2021-07-24",75.6612
"2021-07-25",75.3076
"2021-07-26",74.0509
"2021-07-27",77.7065
"2021-07-28",78.5547
"2021-07-29",81.2091
"2021-07-30",78.1806
"2021-07-31",75.4479
"2021-08-01",71.3784
"2021-08-02",72.9829
"2021-08-03",75.8883
"2021-08-04",73.3408
"2021-08-05",71.539
"2021-08-06",74.0068
"2021-08-07",74.842
"2021-08-08",74.0377
"2021-08-09",75.3217
"2021-08-10",78.4888
"2021-08-11",81.6658
"2021-08-12",82.0773
"2021-08-13",80.2499
"2021-08-14",78.742
"2021-08-15",80.9987
"2021-08-16",78.4054
"2021-08-17",68.9868
"2021-08-18",65.1389
"2021-08-19",65.9831
"2021-08-20",68.7105
"2021-08-21",65.7604
"2021-08-22",66.7261
"2021-08-23",66.9105
"2021-08-24",65.5621
"2021-08-25",68.337
"2021-08-26",73.0096
"2021-08-27",78.1218
"2021-08-28",81.5245
"2021-08-29",82.2537
"2021-08-30",77.3546
"2021-08-31",68.8365
"2021-09-01",63.6753
"2021-09-02",64.0351
"2021-09-03",65.8942
"2021-09-04",73.1617
"2021-09-05",77.5551
"2021-09-06",82.4243
"2021-09-07",81.5655
"2021-09-08",82.6435
"2021-09-09",78.9582
"2021-09-10",73.1458
"2021-09-11",72.3954
"2021-09-12",74.3718
"2021-09-13",76.1409
"2021-09-14",72.9954
"2021-09-15",69.058
"2021-09-16",65.3011
